,CHURN,AREA,VMAIL,VMAIL_MSGS,DAY_MINS,DAY_CALLS,DAY_CHARGE,EVE_MINS,EVE_CALLS,EVE_CHARGE,NIGHT_MINS,NIGHT_CALLS,NIGHT_CHARGE,INTL_MINS,INTL_CALLS,INTL_CHARGE,SVC_CALLS
1988,0,415,0,26,175.8,96,29.89,206.6,84,17.56,178.0,105,8.01,11.1,2,3.0,2
1989,1,510,1,0,278.5,95,47.35,240.7,90,20.46,120.0,90,5.4,11.6,5,3.13,1
1990,0,408,0,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,2,1.94,3
1991,0,415,1,0,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1
1992,1,408,1,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,9,1.51,5
1993,0,415,0,23,167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,3,3.02,4
1994,0,408,1,0,197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,3,2.84,3
1995,0,415,1,0,169.5,93,28.82,230.9,71,19.63,269.8,115,12.14,9.0,7,2.43,2
1996,0,415,0,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,0
1997,0,408,1,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,4
1998,1,510,1,0,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,3,2.03,5
1999,0,415,1,0,200.0,66,34.0,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3
2000,0,510,0,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0
2001,0,510,0,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1
2002,0,510,1,0,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1
2003,1,415,1,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2
2004,0,415,1,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2
2005,0,408,1,0,170.6,97,29.0,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1
2006,0,415,1,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1
2007,0,510,1,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1
2008,0,510,1,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2
2009,0,510,1,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1
2010,0,408,1,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2
2011,0,510,1,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,5,2.97,1
2012,0,415,1,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1
2013,0,415,0,23,149.0,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4
2014,0,415,0,36,96.8,123,16.46,170.6,105,14.5,166.0,85,7.47,13.4,4,3.62,2
2015,0,408,1,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2
2016,1,415,1,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0
2017,0,415,0,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3
2018,0,510,1,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0
2019,0,415,1,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1
2020,0,408,1,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4.0,0
2021,1,415,1,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1
2022,0,415,1,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0
2023,0,408,0,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,3,1.3,0
2024,1,415,1,0,268.7,120,45.68,301.0,147,25.59,167.0,140,7.52,5.8,1,1.57,2
2025,0,415,0,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0
2026,0,415,1,0,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1.0,3
2027,0,415,1,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,5,3.08,1
2028,0,415,1,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1
2029,0,408,0,26,239.4,94,40.7,259.4,88,22.05,238.0,132,10.71,7.7,3,2.08,0
2030,0,510,1,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0
2031,1,408,1,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1
2032,0,510,1,0,158.0,110,26.86,197.0,103,16.75,154.9,132,6.97,10.0,5,2.7,1
2033,0,510,0,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1
2034,0,415,1,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3
2035,1,510,1,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1
2036,0,415,1,0,182.7,142,31.06,246.5,63,20.95,218.0,103,9.81,8.8,2,2.38,1
2037,1,415,1,0,161.3,83,27.42,124.4,83,10.57,262.0,98,11.79,14.1,3,3.81,0
2038,0,415,1,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2
2039,1,415,1,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2
2040,0,408,0,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1
2041,0,408,0,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1
2042,0,408,1,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12.0,6,3.24,2
2043,0,408,1,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0
2044,0,415,0,35,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,0
2045,0,415,1,0,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,2
2046,0,415,0,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1
2047,0,510,1,0,189.3,77,32.18,155.9,128,13.25,186.0,83,8.37,7.4,3,2.0,0
2048,0,408,0,42,166.9,101,28.37,273.2,84,23.22,171.0,106,7.69,11.5,1,3.11,1
2049,1,415,1,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0
2050,1,415,1,0,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,2,3.43,4
2051,0,415,1,0,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,2
2052,0,510,0,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,2
2053,1,510,1,0,122.0,110,20.74,220.2,100,18.72,179.7,124,8.09,10.8,2,2.92,2
2054,0,408,1,0,193.0,101,32.81,250.0,81,21.25,133.3,79,6.0,9.6,2,2.59,2
2055,0,415,1,0,158.6,112,26.96,220.0,114,18.7,252.9,106,11.38,9.1,3,2.46,0
2056,0,415,0,39,91.5,125,15.56,219.9,113,18.69,229.0,99,10.31,12.7,8,3.43,2
2057,0,510,1,0,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,10,3.38,1
2058,0,415,0,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1
2059,0,415,1,0,244.7,81,41.6,168.0,117,14.28,281.5,87,12.67,6.6,1,1.78,1
2060,0,408,0,24,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,0
2061,0,415,1,0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11.0,5,2.97,0
2062,1,415,1,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10.0,3,2.7,3
2063,0,510,0,39,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,2
2064,0,510,1,0,174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,7,3.05,1
2065,0,510,1,0,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12.0,7,3.24,1
2066,0,415,0,21,192.0,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1
2067,0,510,1,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8.0,1,2.16,1
2068,0,415,0,29,144.6,97,24.58,140.0,102,11.9,165.4,148,7.44,10.9,3,2.94,1
2069,1,415,1,0,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,4,3.81,0
2070,0,510,0,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2
2071,0,510,1,0,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,0
2072,0,408,0,31,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1
2073,0,510,0,34,152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,5,3.32,1
2074,0,510,1,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0
2075,0,408,1,0,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,2
2076,0,510,1,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1
2077,0,408,1,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0
2078,0,415,1,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1
2079,1,415,1,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1
2080,0,415,0,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1
2081,0,415,1,0,144.0,90,24.48,135.8,91,11.54,212.4,129,9.56,13.0,4,3.51,1
2082,0,415,0,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0
2083,0,415,1,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12.0,4,3.24,1
2084,0,510,1,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1
2085,0,510,1,0,225.0,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0
2086,0,415,1,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2
2087,0,415,0,36,254.2,78,43.21,228.1,105,19.39,98.0,125,4.41,13.8,7,3.73,5
2088,0,510,1,0,174.9,105,29.73,262.0,75,22.27,210.0,93,9.45,8.5,5,2.3,1
2089,1,415,1,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0
2090,0,415,1,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3
2091,0,415,1,0,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,0
2092,0,408,1,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3
2093,0,415,1,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,3
2094,0,408,1,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1
2095,0,415,1,0,194.0,103,32.98,241.0,116,20.49,227.5,153,10.24,11.9,5,3.21,0
2096,0,510,1,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3
2097,0,408,1,0,277.0,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1
2098,0,408,1,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,0
2099,0,415,1,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0
2100,0,415,0,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0
2101,0,415,1,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2
2102,0,408,1,0,167.8,119,28.53,142.0,123,12.07,190.7,128,8.58,7.3,4,1.97,2
2103,0,408,1,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3
2104,0,415,0,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0
2105,0,510,1,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1
2106,0,408,0,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1
2107,0,408,1,0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,2
2108,0,415,0,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2
2109,0,510,0,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15.0,3,4.05,1
2110,0,415,1,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3
2111,0,408,1,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3
2112,0,415,1,0,167.6,96,28.49,176.0,89,14.96,250.9,113,11.29,13.4,6,3.62,2
2113,0,408,1,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2
2114,0,415,0,25,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1
2115,0,408,1,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1
2116,0,415,0,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7
2117,0,510,1,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1
2118,0,408,1,0,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8.0,3,2.16,2
2119,0,415,0,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0
2120,0,415,0,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8.0,3,2.16,4
2121,0,415,0,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0
2122,1,510,1,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1
2123,0,408,0,26,208.0,115,35.36,185.0,113,15.73,177.7,144,8.0,8.1,9,2.19,1
2124,0,415,1,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1
2125,0,510,0,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2
2126,0,510,0,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2
2127,1,408,1,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0
2128,0,408,1,0,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,2
2129,1,510,0,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4
2130,1,415,1,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,3,3.75,2
2131,0,510,0,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1
2132,0,408,0,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2
2133,0,510,1,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2
2134,1,408,1,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2
2135,1,408,0,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,8,2.51,1
2136,1,510,1,0,165.8,96,28.19,190.0,141,16.15,144.0,116,6.48,10.9,3,2.94,5
2137,0,510,0,25,144.1,144,24.5,167.6,105,14.25,240.0,107,10.8,14.5,3,3.92,1
2138,0,415,1,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0
2139,0,415,1,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1
2140,0,510,1,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2
2141,0,408,1,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1
2142,1,415,1,0,222.3,101,37.79,286.0,111,24.31,249.4,117,11.22,12.1,4,3.27,1
2143,0,510,1,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0
2144,0,510,1,0,164.6,110,27.98,270.6,103,23.0,230.4,109,10.37,8.0,3,2.16,0
2145,0,408,1,0,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2.0,0
2146,1,408,0,16,147.2,103,25.02,160.1,96,13.61,184.0,120,8.28,7.7,2,2.08,0
2147,1,408,1,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8.0,3,2.16,0
2148,0,408,1,0,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1
2149,0,510,1,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0
2150,1,408,1,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7
2151,1,510,1,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2
2152,0,408,0,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0
2153,0,408,1,0,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,3
2154,1,408,1,0,239.0,156,40.63,273.0,106,23.21,278.2,93,12.52,13.5,8,3.65,1
2155,0,415,1,0,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8.0,5,2.16,0
2156,0,408,1,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0
2157,0,510,1,0,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,2
2158,0,510,0,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,1,3.24,1
2159,0,510,1,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2
2160,0,415,1,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1
2161,0,415,1,0,164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,1,2.19,1
2162,0,408,1,0,221.0,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,4,2.62,1
2163,1,415,1,0,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,2,3.11,1
2164,0,510,1,0,139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,7,2.54,2
2165,1,415,1,0,162.3,99,27.59,149.1,78,12.67,255.5,115,11.5,14.8,1,4.0,4
2166,1,415,1,0,272.7,97,46.36,236.4,95,20.09,235.5,105,10.6,7.7,2,2.08,0
2167,0,408,0,33,200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,3,3.48,2
2168,0,510,0,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3.0,1
2169,0,510,0,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,2
2170,0,408,1,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1
2171,0,510,1,0,111.4,133,18.94,175.0,66,14.88,217.2,106,9.77,5.5,6,1.49,3
2172,1,510,0,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0
2173,0,408,1,0,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12.0,4,3.24,2
2174,0,408,1,0,75.0,116,12.75,248.7,87,21.14,176.0,83,7.92,9.5,6,2.57,3
2175,0,408,1,0,69.1,117,11.75,136.3,100,11.59,181.7,53,8.18,6.3,3,1.7,1
2176,1,510,0,33,96.6,59,16.42,315.4,98,26.81,163.3,117,7.35,6.2,4,1.67,4
2177,0,415,0,20,214.6,101,36.48,235.1,132,19.98,162.8,132,7.33,14.8,12,4.0,0
2178,0,510,1,0,148.5,111,25.25,146.5,42,12.45,289.2,83,13.01,9.9,6,2.67,3
2179,0,510,1,0,258.1,106,43.88,161.4,106,13.72,225.1,110,10.13,11.7,5,3.16,1
2180,0,510,0,23,149.7,112,25.45,162.5,118,13.81,220.3,115,9.91,7.6,2,2.05,3
2181,0,408,1,0,149.8,134,25.47,164.4,98,13.97,294.7,124,13.26,8.1,2,2.19,1
2182,0,408,1,0,190.4,102,32.37,158.1,107,13.44,271.5,92,12.22,11.2,4,3.02,2
2183,0,408,1,0,181.4,108,30.84,253.8,54,21.57,112.3,94,5.05,11.6,6,3.13,1
2184,0,408,1,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,5.3,3,1.43,1
2185,0,415,1,0,155.7,116,26.47,173.7,63,14.76,257.4,97,11.58,8.1,4,2.19,0
2186,0,510,1,0,149.9,95,25.48,256.1,110,21.77,212.7,92,9.57,13.3,13,3.59,2
2187,0,510,1,0,222.3,132,37.79,231.5,101,19.68,223.5,75,10.06,11.0,2,2.97,3
2188,0,415,0,16,149.4,111,25.4,131.8,113,11.2,132.7,87,5.97,6.7,2,1.81,0
2189,0,510,1,0,233.8,103,39.75,221.6,131,18.84,146.9,106,6.61,12.8,3,3.46,0
2190,0,415,1,0,204.2,100,34.71,292.6,139,24.87,244.3,105,10.99,10.5,2,2.84,0
2191,0,510,1,0,242.9,126,41.29,209.8,65,17.83,228.4,126,10.28,0.0,0,0.0,1
2192,0,415,1,0,150.4,119,25.57,230.5,99,19.59,186.3,76,8.38,12.3,4,3.32,1
2193,0,415,1,0,208.9,119,35.51,252.4,132,21.45,280.2,120,12.61,12.8,7,3.46,0
2194,1,415,1,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,14.3,6,3.86,1
2195,1,415,1,0,130.7,113,22.22,260.6,122,22.15,244.2,98,10.99,9.4,2,2.54,2
2196,0,415,0,33,119.6,104,20.33,278.7,88,23.69,263.4,175,11.85,5.9,2,1.59,2
2197,0,408,1,0,273.6,93,46.51,114.6,116,9.74,250.6,120,11.28,8.2,4,2.21,1
2198,0,415,1,0,156.1,114,26.54,180.3,63,15.33,179.6,115,8.08,11.1,9,3.0,2
2199,0,415,0,36,178.7,134,30.38,178.6,102,15.18,126.8,82,5.71,8.0,4,2.16,2
2200,0,415,1,0,177.5,93,30.18,287.4,75,24.43,180.5,118,8.12,11.9,3,3.21,2
2201,1,408,1,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,9.7,4,2.62,4
2202,0,415,1,0,175.2,91,29.78,244.4,109,20.77,75.8,95,3.41,7.5,2,2.03,1
2203,0,415,0,23,114.3,102,19.43,190.3,103,16.18,240.4,111,10.82,12.6,7,3.4,3
2204,0,415,0,28,251.4,104,42.74,225.1,89,19.13,251.9,121,11.34,7.5,5,2.03,1
2205,1,415,1,0,216.9,61,36.87,207.4,120,17.63,221.7,110,9.98,17.5,5,4.73,1
2206,0,415,0,26,217.2,138,36.92,145.5,111,12.37,280.7,76,12.63,9.3,3,2.51,0
2207,0,510,1,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0
2208,0,415,1,0,159.3,66,27.08,125.9,75,10.7,261.9,76,11.79,11.1,5,3.0,1
2209,0,415,0,31,143.1,88,24.33,236.6,65,20.11,227.8,120,10.25,11.4,5,3.08,2
2210,1,415,1,0,154.0,122,26.18,329.8,88,28.03,288.0,117,12.96,5.6,2,1.51,3
2211,0,408,0,24,186.6,69,31.72,222.0,116,18.87,234.9,138,10.57,11.6,5,3.13,1
2212,1,415,0,26,170.8,114,29.04,199.5,125,16.96,169.7,98,7.64,9.6,5,2.59,5
2213,0,408,0,17,124.0,102,21.08,202.9,81,17.25,205.1,129,9.23,12.3,3,3.32,1
2214,0,415,1,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4.0,3
2215,0,408,1,0,172.8,101,29.38,204.8,97,17.41,240.8,90,10.84,9.1,8,2.46,2
2216,0,415,0,30,217.4,74,36.96,213.8,86,18.17,227.2,104,10.22,6.6,3,1.78,0
2217,1,408,0,29,265.9,113,45.2,215.8,94,18.34,108.1,82,4.86,14.0,12,3.78,0
2218,0,510,0,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,17.5,5,4.73,1
2219,0,510,1,0,98.2,100,16.69,307.2,88,26.11,182.5,120,8.21,7.6,1,2.05,2
2220,0,408,1,0,214.7,68,36.5,158.6,138,13.48,123.4,114,5.55,9.4,4,2.54,2
2221,0,415,1,0,168.2,92,28.59,224.7,100,19.1,169.5,99,7.63,12.9,3,3.48,1
2222,0,408,1,0,202.9,97,34.49,153.8,104,13.07,113.5,92,5.11,9.0,3,2.43,3
2223,0,415,1,0,261.4,108,44.44,154.5,102,13.13,130.9,90,5.89,11.6,2,3.13,1
2224,1,510,1,0,73.3,86,12.46,161.4,82,13.72,239.6,76,10.78,8.2,3,2.21,4
2225,0,408,0,27,253.7,84,43.13,229.2,109,19.48,190.5,123,8.57,9.2,5,2.48,7
2226,0,408,1,0,45.0,108,7.65,151.3,74,12.86,152.9,94,6.88,9.8,6,2.65,2
2227,0,510,1,0,231.3,105,39.32,171.7,108,14.59,67.7,136,3.05,13.0,6,3.51,1
2228,0,408,1,0,47.4,125,8.06,167.8,90,14.26,163.1,107,7.34,10.5,8,2.84,2
2229,0,510,1,0,227.4,88,38.66,182.5,100,15.51,191.7,134,8.63,12.5,3,3.38,0
2230,0,415,0,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,11.9,7,3.21,0
2231,0,415,1,0,124.8,133,21.22,157.3,143,13.37,199.3,72,8.97,8.6,4,2.32,2
2232,0,510,1,0,68.5,110,11.65,337.1,115,28.65,205.2,99,9.23,12.1,9,3.27,0
2233,0,415,0,37,163.5,77,27.8,203.1,102,17.26,232.0,87,10.44,7.8,4,2.11,2
2234,0,415,1,0,163.0,112,27.71,219.1,89,18.62,233.4,66,10.5,6.7,3,1.81,2
2235,0,415,0,38,213.7,61,36.33,253.0,104,21.51,207.7,73,9.35,10.7,5,2.89,2
2236,0,415,0,36,201.3,117,34.22,42.2,78,3.59,125.7,104,5.66,5.4,3,1.46,1
2237,0,510,1,0,310.4,97,52.77,66.5,123,5.65,246.5,99,11.09,9.2,10,2.48,4
2238,0,408,1,0,48.4,101,8.23,281.1,138,23.89,218.5,87,9.83,18.2,1,4.91,1
2239,0,415,0,40,171.2,88,29.1,145.7,109,12.38,196.8,93,8.86,14.0,6,3.78,1
2240,0,415,0,22,166.5,93,28.31,183.0,92,15.56,121.0,102,5.44,8.5,3,2.3,0
2241,0,415,1,0,216.6,126,36.82,190.8,104,16.22,224.7,123,10.11,12.4,8,3.35,0
2242,0,408,1,0,107.8,113,18.33,216.6,125,18.41,217.5,92,9.79,9.9,3,2.67,2
2243,0,408,0,28,141.3,94,24.02,168.0,108,14.28,113.5,84,5.11,7.8,2,2.11,1
2244,0,415,0,29,209.9,77,35.68,158.0,52,13.43,141.9,113,6.39,6.6,1,1.78,0
2245,1,415,0,20,237.5,120,40.38,253.4,94,21.54,265.2,80,11.93,14.2,3,3.83,9
2246,0,415,1,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3
2247,0,510,0,31,103.1,90,17.53,243.0,135,20.66,76.4,92,3.44,12.2,8,3.29,3
2248,0,510,0,27,129.5,106,22.02,248.9,90,21.16,268.0,115,12.06,11.9,3,3.21,1
